x1,x2,trajectory
0.977261328799636,0.0661753180639684,0
-0.4555907085445996,-0.4217751839412361,0
-0.4675467644157332,-0.4411076220730186,0
0.0495204178066619,0.0273580776079425,0
0.6454031214994398,-0.1844075935981312,0
-0.095633220874634,-0.0601352889500131,0
0.3397018475320275,0.1427472289184528,0
0.991006699445118,0.0420974479231697,0
-0.4129280842014888,-0.8765149759981158,0
-0.3977124300423565,0.8725184905259987,0
-0.5459401709467302,-0.8132454778446374,0
-0.1555623244993716,0.6384476872957582,0
0.2539268637154848,0.1162278188242511,0
-0.0198330233404144,-0.2420259279246193,0
-0.1037625254954345,-0.5342604030323711,0
-0.2504133636585637,-0.7698692199419911,0
-0.3696816324503549,0.3052793527449693,0
-0.3170243047076043,-0.8301654205938983,0
-0.5314655684625165,-0.5722678219964863,0
-0.1110428563428751,0.0708034826594997,0
0.8821292477765064,0.1384361887997448,0
-0.5189828538034289,0.8518560040693091,0
0.3226099704464995,-0.1379586878486589,0
0.962921555265862,0.0834819438652529,0
-0.5624932938472899,0.7241739727624797,0
-0.5377368056680113,0.590088389255165,0
-0.2545514535037662,0.7743047097179536,0
-0.0049999590204304,-0.1222353070141508,0
-0.2380527323621446,-0.7560429661308944,0
-0.0767003552650746,-0.4648514323391817,0
0.1083588606238592,-0.0567875619775009,0
-0.4091632934883148,0.8756555006444837,0
0.3821986485753363,0.1535800486135677,0
0.9999876383180646,-0.0015723505541658,0
0.3140484044791289,-0.1354672583491097,0
-0.5576329948284175,0.776724061491989,0
-0.1635894523381442,-0.1094465562156771,0
0.6741947001092794,0.183493417972228,0
-0.242163132739208,-0.7607379288859762,0
-0.0974624524360763,0.5192505935721728,0
-0.0404604422819732,0.0242159392345168,0
-0.2339532967467757,0.7512623713809293,0
-0.1635894523381451,0.1094465562156778,0
-0.0183522197899091,-0.2329529127587143,0
-0.2546671544693999,0.185884416727923,0
-0.3856373927083676,0.3246228579627004,0
-0.1518852629506052,-0.6319909548928114,0
0.546437794658214,0.1805931176821866,0
0.8263013172182521,-0.1591340275853469,0
-0.4872555141874528,-0.8722274979414397,0
0.7675889468966131,0.1730216874086376,0
-0.3335839068087725,-0.8416087312609638,0
-0.4596530713848847,0.4282282323347903,0
0.715698117813075,0.180357262828687,0
-0.0155579938166316,0.214725248571004,0
-0.0263071881294854,0.2780210240930435,0
0.41588513594245,0.1610705224099859,0
-0.0029619246996213,0.0941556601123889,0
-0.5575773815741114,0.6687546226529745,0
-0.529941357451807,-0.839833063575661,0
-0.2743422893509231,0.2042402671223416,0
-0.0824208455713223,0.48067989601885,0
0.912478308887308,0.1226853154836332,0
-0.5624877543237885,0.7288867381568553,0
0.5225873128680458,0.1781966999259338,0
-0.199684090287014,-0.1381888660089575,0
0.0329080109482986,0.0184514688142567,0
-0.3860455009108209,-0.8685421306140974,0
-0.1339471121933687,0.59862591253558,0
0.9083997040954525,0.1250464955488981,0
-0.2795063087415179,0.7990710073063753,0
0.997911858967136,-0.0204009512112475,0
0.630693078435236,0.1845029187596648,0
-0.4713775904238564,-0.4475319736221075,0
-0.2997268721379047,0.2290539673632332,0
-0.3181060274320242,0.2478879045336223,0
0.1168390428309762,0.060764193171966,0
-0.0440034287315446,0.3569869472308025,0
0.6380734903585776,0.1844856836334557,0
-0.1996840902870147,0.1381888660089583,0
-0.1033589016034284,-0.0654477450366488,0
-0.1201767804830467,0.5706799270581601,0
-0.3959196658592734,0.3375556246126501,0
-0.1235681721264483,0.577767915134399,0
-0.1186842071264355,0.0762018129044484,0
0.886718905031326,0.1363006885151346,0
-2.966763077889476e-05,-0.0094340255774053,0
-0.3417013005425868,-0.2732519092097555,0
-0.5112354978001271,-0.5234377218113468,0
-0.0484529991105149,0.0292069010226172,0
0.4158851359424487,-0.1610705224099857,0
0.886718905031326,-0.1363006885151349,0
0.975109196899726,0.0691107756839552,0
-0.5598339619083836,0.6844883416567822,0
-0.5622810560083101,-0.7145780060656558,0
0.8094474739007378,-0.1638225974456978,0
-0.5377368056680109,-0.5900883892551647,0
-0.2016550875398672,0.7099913828811738,0
-0.110217004504923,0.549020922213177,0
-0.5166236714938752,-0.8540165449976691,0
-0.3530985070574988,-0.2860254722893674,0
0.1509052025138677,-0.0760848021861549,0
-0.1102170045049232,-0.5490209222131774,0
-0.4788060338404005,0.4603450103152049,0
0.2625284970209405,0.1191678540855325,0
0.1851537830571636,0.0904497321125284,0
